Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Acinetobacter_AB30__bad_short__bad_long	hybrid	fake	bad	bad	Acinetobacter_AB30_bad_illumina_1.fastq.gz, Acinetobacter_AB30_bad_illumina_2.fastq.gz, Acinetobacter_AB30_bad_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	5963.1	Acinetobacter_AB30__bad_short__bad_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__bad_short__bad_long__Unicycler_normal_0.1.0.gfa	104	30	22	17	11	10	4438588	4420683	4403425	4363507	4273120	4226268	41	926797	4429231	39.05	847265	847265	393047	393047	3	3	5	5	3	3	501431	11	14	0	0 + 5 part	57487	99.211	1.016	0.00	52.63	42.96	847265	4371705	316892	316892	129459	192579	5	5	10	9	27	25.96	no	no	no
Acinetobacter_AB30__bad_short__good_long	hybrid	fake	bad	good	Acinetobacter_AB30_bad_illumina_1.fastq.gz, Acinetobacter_AB30_bad_illumina_2.fastq.gz, Acinetobacter_AB30_good_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	15470.8	Acinetobacter_AB30__bad_short__good_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__bad_short__good_long__Unicycler_normal_0.1.0.gfa	89	22	15	10	7	7	4417166	4401408	4386632	4343935	4295554	4295554	33	2317185	4409476	39.01	2317185	2317185	487815	961214	1	1	3	2	0	0	0	6	6	0	0 + 2 part	1855	99.575	1.021	0.00	26.47	3.01	1486627	4407253	371199	371199	197981	230077	3	3	7	6	22	24.72	no	no	no
Acinetobacter_AB30__bad_short__medium_long	hybrid	fake	bad	medium	Acinetobacter_AB30_bad_illumina_1.fastq.gz, Acinetobacter_AB30_bad_illumina_2.fastq.gz, Acinetobacter_AB30_medium_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	9831.8	Acinetobacter_AB30__bad_short__medium_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__bad_short__medium_long__Unicycler_normal_0.1.0.gfa	106	31	16	11	10	9	4464848	4448716	4416467	4377348	4363576	4328515	40	1212337	4455309	39.04	846631	846631	475205	475205	3	3	4	4	1	1	1756	8	9	0	0 + 2 part	2947	99.744	1.030	0.00	32.44	17.37	846631	4450306	409648	409648	197981	228174	4	4	8	7	26	24.53	no	no	no
Acinetobacter_AB30__good_short__bad_long	hybrid	fake	good	bad	Acinetobacter_AB30_good_illumina_1.fastq.gz, Acinetobacter_AB30_good_illumina_2.fastq.gz, Acinetobacter_AB30_bad_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	4717.9	Acinetobacter_AB30__good_short__bad_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__good_short__bad_long__Unicycler_normal_0.1.0.gfa	33	7	4	3	3	3	4329241	4322278	4317707	4309533	4309533	4309533	12	2276867	4326517	39.03	2276867	2276867	1936324	1936324	1	1	2	2	0	0	0	1	1	0	0 + 1 part	822	99.639	1.001	0.00	3.08	0.28	1936324	4325695	1621827	1621827	1621827	1621827	2	2	2	2	0	0.00	no	no	no
Acinetobacter_AB30__good_short__good_long	hybrid	fake	good	good	Acinetobacter_AB30_good_illumina_1.fastq.gz, Acinetobacter_AB30_good_illumina_2.fastq.gz, Acinetobacter_AB30_good_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	12419.2	Acinetobacter_AB30__good_short__good_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__good_short__good_long__Unicycler_normal_0.1.0.gfa	1	1	1	1	1	1	4335769	4335769	4335769	4335769	4335769	4335769	1	4335769	4335769	39.04	4335769	4335769	4335769	4335769	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	3.25	0.23	4335769	4335769	4335769	4335769	4335769	4335769	1	1	1	1	0	0.00	yes	yes	no
Acinetobacter_AB30__good_short__medium_long	hybrid	fake	good	medium	Acinetobacter_AB30_good_illumina_1.fastq.gz, Acinetobacter_AB30_good_illumina_2.fastq.gz, Acinetobacter_AB30_medium_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	6691.5	Acinetobacter_AB30__good_short__medium_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__good_short__medium_long__Unicycler_normal_0.1.0.gfa	1	1	1	1	1	1	4335757	4335757	4335757	4335757	4335757	4335757	1	4335757	4335757	39.04	4335757	4335757	4335757	4335757	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	3.25	0.23	4335757	4335757	4335757	4335757	4335757	4335757	1	1	1	1	0	0.00	yes	yes	no
Acinetobacter_AB30__medium_short__bad_long	hybrid	fake	medium	bad	Acinetobacter_AB30_medium_illumina_1.fastq.gz, Acinetobacter_AB30_medium_illumina_2.fastq.gz, Acinetobacter_AB30_bad_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	4919.0	Acinetobacter_AB30__medium_short__bad_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__medium_short__bad_long__Unicycler_normal_0.1.0.gfa	17	3	1	1	1	1	4332863	4329760	4327488	4327488	4327488	4327488	4	4327488	4330478	39.04	4327488	4327488	4327488	4327488	1	1	1	1	0	0	0	2	2	0	0 + 1 part	1363	99.822	1.000	0.00	6.75	0.35	3303295	4329115	3303295	3303295	3303295	3303295	1	1	1	1	0	0.00	no	no	no
Acinetobacter_AB30__medium_short__good_long	hybrid	fake	medium	good	Acinetobacter_AB30_medium_illumina_1.fastq.gz, Acinetobacter_AB30_medium_illumina_2.fastq.gz, Acinetobacter_AB30_good_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	11615.2	Acinetobacter_AB30__medium_short__good_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__medium_short__good_long__Unicycler_normal_0.1.0.gfa	17	3	1	1	1	1	4332110	4329007	4326735	4326735	4326735	4326735	4	4326735	4329725	39.04	4326735	4326735	4326735	4326735	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.836	1.000	0.00	3.67	0.30	4326735	4329725	4326735	4326735	4326735	4326735	1	1	1	1	0	0.00	no	no	no
Acinetobacter_AB30__medium_short__medium_long	hybrid	fake	medium	medium	Acinetobacter_AB30_medium_illumina_1.fastq.gz, Acinetobacter_AB30_medium_illumina_2.fastq.gz, Acinetobacter_AB30_medium_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	6507.8	Acinetobacter_AB30__medium_short__medium_long__Unicycler_normal_0.1.0.fasta	Acinetobacter_AB30__medium_short__medium_long__Unicycler_normal_0.1.0.gfa	1	1	1	1	1	1	4335728	4335728	4335728	4335728	4335728	4335728	1	4335728	4335728	39.04	4335728	4335728	4335728	4335728	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.999	1.000	0.00	4.01	0.46	4335728	4335728	4335728	4335728	4335728	4335728	1	1	1	1	0	0.00	yes	yes	no
E_coli_K-12_MG1655__bad_short__bad_long	hybrid	fake	bad	bad	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_bad_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	9978.8	E_coli_K-12_MG1655__bad_short__bad_long__Unicycler_normal_0.1.0.fasta	E_coli_K-12_MG1655__bad_short__bad_long__Unicycler_normal_0.1.0.gfa	154	10	9	9	8	8	4646503	4641492	4638513	4638513	4615422	4615422	12	1721600	4643128	50.79	817160	817160	486555	486555	2	2	4	4	1	1	105335	5	6	0	0 + 1 part	1740	99.885	1.001	0.00	24.22	8.78	1107931	4641163	486343	486343	336804	336804	4	4	6	6	14	9.09	no	no	no
E_coli_K-12_MG1655__bad_short__good_long	hybrid	fake	bad	good	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	22656.2	E_coli_K-12_MG1655__bad_short__good_long__Unicycler_normal_0.1.0.fasta	E_coli_K-12_MG1655__bad_short__good_long__Unicycler_normal_0.1.0.gfa	143	11	6	5	4	4	4685584	4682373	4669380	4662683	4644481	4644481	11	2485518	4682373	50.80	2485518	2485518	1446563	1446563	1	1	2	2	1	1	1446563	2	3	0	0 + 0 part	0	99.988	1.009	0.00	12.58	1.90	1811913	4682277	1443309	1443309	673595	673595	2	2	3	3	14	9.79	no	no	no
